Uniprote_IDs,uT01,uT02,uT03,uT04,uT05,uT06,uT07,uT08,uT09,uT10,FA01,FA02,FA03,FA04,FA05,FA06,FA07,FA08,FA09,FA10
P14384,79.54888916,74.18863678,78.49604034,90.07380676,74.16641235,90.23270416,97.40426636,100.8405075,94.53616333,114.3873444,89.09243011,84.19928741,87.3602829,85.21986389,93.01027679,86.48472595,100.1627121,93.07131958,104.8975677,106.5986252
P14406,371.0479126,353.7541809,326.0253906,528.336853,364.6085205,338.624054,584.5356445,415.7108459,589.9177246,623.4854736,491.9691772,391.3356018,335.1089783,471.5914307,471.928894,508.8493652,441.3141479,602.6984253,553.4836426,416.8709717
P14550,150.8979034,143.1236725,149.0022583,131.5804596,148.3193665,151.4927521,135.3832397,156.933609,152.0163269,177.9373322,139.1105804,165.8648529,162.7021637,155.5272369,149.6395416,136.4160309,140.5532074,163.277771,164.7880402,153.2537689
P14618,10204.69336,10605.73145,10656.35352,11278.62598,11662.74023,10672.46777,11194.09668,12018.70996,11537.5918,12635.79688,11200.14258,12031.39453,10610.90625,11705.92188,11699.01465,11447.19629,13019.20898,13074.37891,12234.82324,11906.9707
P14621,Filtered,Filtered,12.73435593,Filtered,Filtered,11.06494331,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,8.685488701,Filtered,Filtered,Filtered,Filtered,Filtered
P14625,4398.491211,4605.684082,4125.65625,4735.519531,4989.483398,4961.556641,4455.739258,5122.68457,5549.432129,5820.61084,4429.050293,4384.80957,4433.960938,4458.589844,4648.451172,4718.180664,5542.929688,5451.336426,5341.954102,5221.243164
P14635,85.22081757,88.55390167,81.71981049,80.0209198,83.25765991,75.02809143,79.11428833,68.11627197,82.07967377,65.39224243,77.14785767,75.59401703,66.3820343,70.59210205,68.13515472,72.48693848,67.57090759,60.1578598,78.95579529,71.83990479
P14649,1105.775024,863.8473511,1687.060181,1182.564575,1669.033691,1566.282837,1587.017456,1377.231567,1471.381348,1229.678223,1720.160889,1274.841064,1296.477051,1193.80835,1694.435669,1226.208496,1410.961182,961.5280151,1380.984009,1385.852051
P14678,1268.049927,1182.776367,1148.218018,1241.276367,1222.842041,1311.359741,1384.807739,1309.861938,1496.352905,1643.44165,1232.376465,1099.024658,1240.546753,1273.949341,1314.470459,1287.442383,1612.9823,1417.474487,1685.498779,1595.113037
P14735,402.0002441,402.1831055,360.364563,410.1656494,377.2817993,390.0366211,406.6772766,433.0372009,431.8250732,466.2585754,375.1382751,384.1166382,386.8657532,367.0566406,404.8049927,418.3171997,381.478363,435.5546265,458.7883911,418.0238342
P14854,256.2520752,258.6202393,272.3021851,247.0095215,277.2821655,253.752182,279.2262573,270.9692078,303.035553,294.5747681,258.5271301,234.490921,241.2108154,260.5786133,213.2290649,247.8862152,264.7641602,291.2196045,253.6516571,256.5605469
P14866,970.4575195,935.4207153,893.2445679,1000.673584,1053.60376,873.5606079,967.1292114,1063.608643,990.494751,966.6914063,1095.534302,1125.955078,981.965271,1108.809692,1030.469849,970.3372192,978.581543,1036.629028,965.2662964,1188.888916
P14868,776.3790283,770.6853027,744.5834961,796.5317993,799.8427124,798.4503174,758.6262207,817.9754639,845.6342163,872.4223633,763.1168823,828.0824585,738.130188,862.3078613,766.4578857,789.3158569,831.2763062,964.7983398,923.3154907,859.1027832
P14923,248.9680634,257.5943604,264.2275696,271.8444214,262.4575806,270.5605774,273.5869141,292.2269287,289.8053589,282.0061035,245.7727051,217.0484009,232.5509491,252.8320007,243.2482452,246.8676453,253.5474091,245.2456665,261.5032043,271.0563354
P14927,110.0187149,130.3421783,111.8524094,119.2420654,124.4364243,122.2708206,109.285202,120.9436417,124.500618,144.0450897,103.1185379,116.4719849,115.9108505,115.7331467,103.3694305,112.4180984,135.857132,120.6181946,126.070816,113.5981369
P15121,1758.309814,1846.041382,1709.81604,1687.316528,1694.450684,1559.771362,1709.370605,1379.265625,1470.798828,1327.796143,1950.631104,1895.653931,1750.321411,1841.975464,1769.467896,1704.72583,1471.210083,1438.796143,1443.684204,1466.895142
P15151,104.8709869,71.91259003,98.58407593,103.3846893,96.93015289,77.95038605,97.45713806,91.27248383,192.7703247,167.5267487,102.0606384,99.89630127,104.9144974,94.95861816,97.96378326,98.79246521,151.3022003,192.5749969,88.84481049,145.8921967
P15170,799.3068848,823.355957,871.9221191,877.1625366,873.4206543,831.7001343,775.6312256,746.4910889,650.274231,619.5076904,947.7750244,957.8582153,839.1918945,812.9329224,827.1278687,793.098938,700.0505371,633.1317139,603.4777832,704.0656128
P15291,179.7268677,186.2758331,188.8821259,208.8150787,217.3930817,222.0905457,212.3722229,210.8937836,273.6532593,256.9967651,172.6679077,169.9107513,179.1298828,177.2744904,194.1015472,194.8101196,192.6374817,207.0441589,242.3082428,234.9347229
P15311,1945.521362,1719.165649,1824.887451,1897.872437,1832.705078,1739.187134,1784.281128,1734.278687,1953.491089,1800.889648,1981.716187,1830.194336,1888.983521,1896.937622,2055.571777,2015.239136,1758.604126,2120.363281,1950.81189,1983.751831
P15328,47.92662811,66.82804871,62.45502472,78.36117554,70.82455444,61.37953949,66.0211792,65.3765564,73.00268555,51.95196533,45.79646301,65.22745514,77.9526825,69.1607132,Filtered,67.95700073,77.88348389,61.50663757,63.47647476,84.64524841
P15374,170.6156311,174.1692047,177.8522797,171.8292847,176.8110962,171.1927795,163.4564514,179.1429596,187.7523651,183.8813324,162.4274902,161.0066223,173.040802,179.4710083,164.5209656,193.9119415,186.3419495,175.0769958,196.6575775,180.784729
P15408,19.2429409,18.01229095,19.32117653,10.16255283,20.04010773,13.98888588,Filtered,15.13145828,16.65205002,Filtered,22.48871803,14.8682642,Filtered,22.92650414,25.74684334,27.41908264,Filtered,Filtered,14.46208,Filtered
P15529,103.0635376,99.77831268,100.5016327,103.689743,137.6383209,106.4880066,105.0496445,98.0452652,110.0597382,110.4590378,97.25466919,90.08045197,98.8399353,86.21274567,112.5221863,92.01226044,105.3323822,108.0188904,99.31115723,82.04613495
P15531,1050.375244,901.2478027,953.5842285,1028.974609,933.4221802,945.4806519,860.8640747,818.8535767,659.9960938,660.5618896,1027.010986,954.4171143,1032.698364,1076.424683,971.5654297,989.1231689,834.8638306,736.2380981,1889.013306,824.2774048
P15559,265.7731628,297.3579102,357.2242126,305.1433716,277.0517273,303.6777344,286.1643677,305.6651917,322.7306213,339.4899902,311.1357117,314.5475464,310.458252,282.522522,326.0578613,302.7388,296.3632507,330.7792969,352.8642883,307.7655945
P15586,127.6143799,140.4472656,149.1334839,144.2582397,146.6710358,152.9582062,139.3371277,95.80569458,160.6018982,173.460907,116.7686996,139.4255371,137.3306732,138.6203461,131.1308594,149.9745941,140.9846649,149.4488525,156.362854,154.5612488
P15880,4539.077637,3669.929199,4334.569336,4808.341309,4829.734863,4116.115723,4770.522949,4695.383301,5331.904785,4736.652344,3936.895996,4509.145996,4258.464844,3698.09375,4551.416504,4730.83252,4809.399414,4702.051758,4788.777344,6848.467773
P15924,446.3649597,477.993042,471.2845459,429.489563,465.4663696,444.9181213,487.5472717,447.3566895,495.6807861,473.6377869,345.9060364,345.4265747,355.4205627,365.5607605,358.3273621,395.0463257,365.7822876,421.1455994,359.0619202,371.8187561
P15927,110.8342743,107.9328613,97.13452911,117.2995682,125.8357468,113.4989853,122.2323227,105.0372467,103.0343933,113.058075,135.8412476,120.4245605,122.2520828,117.8815613,106.0965195,128.519104,98.67698669,66.82243347,102.9093933,92.65187073
P15954,424.20047,448.1201172,428.3970337,373.567688,427.8924561,362.4111328,444.4121094,403.3541565,378.3061523,376.2723999,370.3763733,346.3232117,425.9349365,205.1357269,423.8239441,229.8679962,389.3905334,456.2744751,386.925415,353.8560791
P16035,24.55617142,36.41599274,31.18032646,25.60357094,Filtered,26.85304832,20.82690811,31.17393875,28.40827179,31.70788574,33.47573853,23.18988037,34.44114304,31.71840286,28.39896202,25.10905838,20.99397278,26.67746544,33.803936,21.85724068
P16070,713.2814331,703.2406006,697.1148071,722.24646,740.0404053,806.0489502,697.7441406,775.2476807,623.4024658,670.2093506,726.1558228,691.7049561,722.840271,748.3618164,786.8814087,721.0096436,699.0288696,711.1960449,678.1672974,644.5632324
P16083,143.8847961,102.0177612,127.2985382,126.1128693,121.5361252,139.4967499,135.6644897,133.8782959,147.0559387,148.4164581,122.4537354,134.7123718,130.2407074,112.6749725,129.6964417,130.2179413,153.6475525,148.6209106,150.0167084,158.0852509
P16104,34296.13672,31553.78711,31696.0625,33064.67578,34353.53125,31057.27344,34279.3125,36039.10547,37687.06641,39437.36719,30513.42969,33306.30469,33055.73047,32238.88086,32574.57031,37958.25,34946.25,40470.1875,36115.26563,42114.26172
P16152,885.2632446,749.0499268,776.1792603,805.1977539,815.116272,856.6005859,745.8885498,803.987854,826.5812378,772.4610596,835.7380371,853.2909546,836.3417358,843.3496094,854.3356323,854.1178589,802.0078125,838.4910278,763.4578857,777.257019
P16220,526.8720093,562.607605,546.414978,201.9545593,581.3568726,426.2416382,537.9064331,527.3347168,310.2400513,195.7100983,275.1189575,572.6663208,569.65625,550.3834229,221.1103973,574.5039673,276.4770508,464.7950134,253.9700775,588.2459106
P16278,64.43790436,74.93625641,75.0429306,69.85212708,66.41194153,73.22867584,72.15975189,80.07303619,81.49821472,73.20957184,61.06544876,66.74264526,70.89437866,74.06544495,68.66823578,72.14196014,81.84251404,80.45291901,92.14897156,77.36763
P16333,83.83682251,83.61496735,82.98820496,91.05947113,94.23482513,86.88122559,97.548172,96.11573029,96.58483887,87.97935486,82.86236572,82.88950348,81.30493164,85.74655151,91.36638641,91.23402405,88.85774994,88.0017395,98.90098572,77.82714081
P16383,12.07008839,11.49153805,10.95736599,35.4814415,Filtered,Filtered,Filtered,Filtered,360.6901245,Filtered,7.307587147,Filtered,Filtered,Filtered,48.21957016,Filtered,5.390228271,Filtered,Filtered,Filtered
P16401,2264.470947,1379.088623,1709.631958,1998.01355,2027.665283,1499.825317,2288.935303,1543.429565,1830.155762,1296.854492,1428.452393,2124.466797,1727.054199,1284.782227,1989.494629,2165.256104,1775.940796,1550.1875,1631.515381,6716.180664
P16403,791.3491211,474.9937439,601.8295288,530.2849121,611.493042,507.26828,563.3157959,415.2587891,419.569397,262.6381531,508.987915,697.0581055,582.6564941,482.1534119,733.9529419,725.5719604,450.2326965,421.9307556,383.5339966,1068.854126
P16435,793.5717163,795.6282959,778.7533569,784.4825439,789.2502441,755.8544922,764.2991943,831.6861572,886.6040649,920.4360962,776.467041,717.7399902,743.0648804,763.2636108,801.2559814,768.7157593,875.3477783,848.0507813,926.7302856,1026.840942
P16615,594.0111694,577.7189331,595.3251953,587.9180908,587.0195923,578.4278564,607.3850098,507.1815491,523.3712769,428.8690491,549.6495361,505.791687,552.8070068,538.7966919,517.0036011,484.8556213,425.8682861,389.372467,429.6250916,452.5228271
P16930,96.3059845,92.71973419,93.15434265,85.55375671,91.17142487,61.17582703,76.32247162,79.25683594,64.96469879,82.34482574,86.35068512,90.66653442,95.00296021,91.87304688,66.16677094,68.25558472,79.0769043,82.28352356,79.62193298,85.92544556
P16949,1463.306152,1415.849609,1405.552979,1381.459351,1382.841675,1380.466675,1446.604492,1513.085693,1658.722534,1691.906982,1388.04541,1285.840942,1353.623535,1539.355225,1545.920776,1587.180786,1575.007202,1836.374023,1570.453369,1601.962036
P16989,361.9707642,345.5606384,316.462738,331.2562866,317.906189,326.4017334,302.9222717,257.1879883,285.2416077,171.2623138,296.5949097,311.2084656,291.4405518,293.7151184,280.3299561,288.3086548,220.1629486,185.5128326,206.565979,210.1546326
P17066,8727.737305,9326.541016,7601.138672,9698.279297,10088.10449,9989.889648,8185.52002,6988.88916,7056.432129,4369.907715,11608.99902,9567.289063,11141.16309,10933.28906,10469.15527,10127.87305,6999.617676,5136.618164,5759.205566,6055.803711
P17096,757.7696533,790.0512695,816.8250732,788.921936,796.2285767,739.1668091,732.4425659,545.0168457,240.6217804,260.9076538,853.3574219,800.8015137,763.1656494,692.0290527,740.6206055,733.8409424,480.8313599,403.7250366,350.1531372,648.5404663
P17152,95.28445435,171.5532837,122.7877884,174.2105103,130.2293549,204.1815643,203.176239,130.5284576,195.7882996,265.5074768,103.1802521,178.3152466,125.1723251,101.2856827,205.552002,102.5411911,173.2731628,169.0385284,187.3914185,142.2248383
P17174,315.6194458,331.276123,360.3296814,363.2301636,327.3010864,318.785675,346.952301,346.1399841,373.8029785,336.2587585,358.5927734,331.9799194,362.3815002,338.9256592,328.8453369,349.804718,361.7657776,370.4736328,354.2797852,363.879425
P17252,43.28513336,72.14542389,51.06336212,51.35375214,66.50911713,69.22011566,42.65826416,71.63019562,83.00526428,80.22955322,48.5336113,50.39302063,64.79576874,81.06495667,83.74139404,54.56699371,85.88241577,49.76078415,85.20174408,52.37016678
P17275,76.25700378,103.4099655,107.3015976,73.42057037,94.1113205,90.87340546,84.99721527,95.15298462,128.1254578,110.5000458,128.8837585,121.7495346,117.7456894,108.4691772,121.7677689,116.7853699,173.4484711,148.9644623,130.7576599,204.8917999
P17301,43.44134521,48.8882637,50.61905289,49.77181244,49.02285004,50.93912506,47.97893143,59.56022644,58.83712387,60.43172455,42.47757339,47.560112,51.44159317,51.00540924,37.03668976,52.31702042,63.51354599,64.90684509,58.8613739,55.99362946
P17480,226.1399231,223.668045,209.7802429,232.3106384,226.8787994,232.7552338,243.0679779,255.0539551,261,239.2035065,181.8751831,221.0558777,222.192215,219.0999908,235.9688721,233.6831207,224.414566,237.8643341,221.0338287,238.2985229
P17535,Filtered,43.08496857,35.4361496,31.80152321,Filtered,29.76818848,33.74417114,32.46731949,38.85697937,Filtered,23.59563446,29.51478004,Filtered,37.62811661,43.04303741,32.79508591,31.72770691,35.38204575,Filtered,Filtered
P17540,124.7802887,84.25910187,123.2554321,120.8475494,118.1228485,123.7971497,109.7467041,133.3283386,118.1336975,123.400322,93.75569916,104.739357,109.9443054,97.20396423,109.5835495,109.0968246,99.38717651,119.7462616,141.3012085,123.2112732
P17544,34.53863525,33.44758606,Filtered,Filtered,21.0483036,40.62755966,27.49457359,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,30.99025154,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered
P17568,146.7566681,84.77000427,121.7936935,138.263855,149.5904236,136.5324554,140.3744659,139.6478882,151.4861145,170.594574,86.26226807,116.8087311,100.1134949,102.4965744,130.463089,64.58157349,136.5762024,131.7830048,160.8064423,205.8741302
P17612,101.34655,105.239624,109.7687302,67.26721191,119.3548126,125.6985779,144.0077667,142.6410522,132.2403259,167.8338318,68.73558044,120.7873764,112.3246994,118.4033585,134.4278259,129.2784424,160.8327179,161.4804535,171.2825317,169.2464447
P17655,547.9923096,617.2114258,597.4207153,592.2096558,547.5931396,587.3127441,604.3973999,616.9736328,621.8770752,632.682312,562.5973511,532.0917969,543.0592041,638.4217529,565.1780396,619.7052002,596.3652344,632.6848145,578.5346069,609.5455933
P17676,72.69034576,70.2066803,69.96961212,80.7218399,65.76906586,62.63286591,67.36643219,55.56003952,85.72142029,54.14024353,48.7461319,71.47821045,54.62778473,63.76752472,40.60486603,63.92362595,41.1975174,40.46226501,91.2339859,70.07450104
P17693,46.39796066,49.17970657,52.54064941,71.56589508,57.78626251,63.07304001,56.24081039,54.36577606,56.29505157,69.83599091,37.23630524,40.33811569,54.11146164,43.65920258,45.51691818,46.45388412,Filtered,49.95078278,31.95311928,45.40818024
P17706,68.05286407,80.11834717,87.87718201,70.86576843,63.06322479,77.57167053,59.3077507,46.38108826,71.63518524,80.1934967,54.89336014,55.96839142,62.188797,64.39715576,78.2355423,84.48976135,46.50728989,71.82440186,70.72613525,53.23285675
P17812,1100.931641,1038.853149,1090.470093,1059.251221,1091.874756,1097.226318,1187.561523,1142.253418,1089.450195,1240.504272,1126.02417,1129.580933,1111.491455,1141.70459,1098.596191,1190.405273,1139.10791,1250.90686,1217.153687,1153.184937
P17844,3429.647949,3403.866943,3297.556885,3417.848389,3545.183838,3364.811768,3480.705322,3506.679688,3329.633057,3664.85791,2821.019287,2887.779053,2979.50415,3059.361572,3064.116455,3073.526855,2968.022705,3038.924072,3237.496582,3011.765869
P17858,255.4117584,250.5162811,251.3348999,285.0018311,280.0464172,280.5047302,261.2155762,231.0538788,208.4416962,254.5033569,308.7498474,296.8244934,266.8283691,290.4042664,248.8450317,270.8243408,245.2444305,240.93367,230.4352112,241.3808899
P17931,986.9846191,976.2660522,947.6030884,855.0424805,999.4158936,956.4460449,940.9435425,951.7852173,813.5223999,830.5931396,981.3983154,952.0673218,847.7501221,783.0386353,859.4240112,882.8353271,944.2918701,927.5626221,923.7772827,809.5463257
P17980,1059.436523,938.4439087,982.19104,1033.852661,1018.951111,1109.395874,1079.031616,1089.351563,1195.822021,1257.037842,968.7207031,966.2616577,1050.492188,981.1268311,1035.317139,981.7193604,1230.376465,1138.25708,1214.90686,1127.670044
P17987,2690.47168,2482.82959,2719.326172,2606.745605,2729.791016,2529.359619,2709.879395,2493.190186,2534.132324,2425.166016,2847.205078,2609.559326,2655.176025,2589.494629,2546.169922,2658.702881,2246.92041,2278.336182,2530.723145,2412.397461
P18031,174.1373749,185.2015991,181.6775208,179.7488098,222.604248,189.1314545,190.9981384,223.2768097,214.3677063,223.7080078,179.0942993,203.8719635,196.5853119,219.9548798,211.4109192,217.262146,199.7139893,240.0030823,213.1775055,205.830246
P18074,35.57336426,38.25801849,38.57452393,30.1465168,43.65518188,25.51703262,39.26242065,47.19122696,46.08232117,46.42679977,25.56163406,24.06758499,29.60384369,22.29069138,35.32254028,33.01070786,34.74879837,23.93029785,35.03804398,45.49845123
P18077,3357.333008,2784.302979,2987.878418,2955.154297,2927.919922,2688.422119,2959.590332,2397.733398,2920.535156,2221.925049,2411.739258,3237.80957,2603.20166,2452.560547,2741.62085,2677.880615,2429.171631,2294.969727,2385.677246,3147.890381
P18084,62.21160126,63.6928978,61.64477158,58.92085266,62.1579361,61.53224564,49.2811203,67.97996521,62.82195663,58.43672943,65.3098526,65.83339691,38.13402557,68.48457336,67.87221527,64.62400818,61.56690598,64.67651367,60.56877136,57.03645706
P18085,974.9133301,968.4081421,917.3679199,893.5246582,954.5204468,947.8094482,897.8166504,1022.258545,1067.77002,1068.503052,964.3342896,908.6516724,944.8353271,1022.054199,960.5460815,967.9868774,1128.360474,1021.297119,1166.040039,969.0093384
P18124,5602.075195,4168.738281,5011.887695,5567.984375,5774.518555,4676.664063,5577.115234,5673.282227,6249.388672,6115.560547,4570.004883,5519.998047,4482.750977,4277.37207,5077.589844,5490.396484,5208.022461,5374.133301,5256.060547,9643.344727
P18206,865.9320068,865.8223877,908.1342163,888.399231,876.7626343,842.6790771,874.3217773,871.7730103,876.0196533,855.4487305,871.8184814,827.8042603,821.2867432,927.5527344,883.5547485,926.4014282,873.1815186,887.0484619,822.1861572,900.9863892
P18583,308.076416,321.7216797,300.321228,280.7080383,287.3590393,280.3457031,280.8581238,273.8771973,273.2757568,234.4058228,280.3057556,325.3237,290.2618713,308.2269592,289.2701111,287.693573,247.5684052,245.0966339,235.2981262,259.9931641
P18615,51.00468445,54.06061935,62.46926498,60.49303818,52.1763649,55.08787918,64.45754242,57.24019623,69.35431671,54.72631073,50.7569313,55.56572723,68.28096771,57.45043182,62.1524086,60.35800934,69.50241852,58.71112442,64.67218781,57.42232132
